shop_name,category,name_product,product_id,url_product,main_ingredient,attributes,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,is_premium,rarity_score
Лукино,Мясо и птица,"куриное карпаччо 0,3 кг.",60995,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-5323-kurinoe-karpachcho-0-3-kg,карпаччо,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Мясо и птица,"куриные крылышки 0,5 кг.",60897,https://svoe-rodnoe.ru/category/chicken/10872-909-kurinye-krylyshki-0-5-kg,крылышко,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"куриный фарш 0,5 кг.",60744,https://svoe-rodnoe.ru/category/farsh/10872-113-kurinyj-farsh-0-5-kg,фарш,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"курица для жарки 1,5 кг.",60904,https://svoe-rodnoe.ru/category/chicken/10872-127-kurica-dlja-zharki-1-5-kg,курица,"[""жарка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"лопатка молодого барашка 1,5 кг.",60833,https://svoe-rodnoe.ru/category/mutton/10872-139-lopatka-molodogo-barashka-1-5-kg,лопатка,"[""молодой"", ""барашек""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,молодая индюшка 2 кг.,60917,https://svoe-rodnoe.ru/category/indejka/10872-4577-molodaja-indjushka-2-kg,индюшка,"[""молодой""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,молодой ягненок 10 кг.,60840,https://svoe-rodnoe.ru/category/mutton/10872-137-molodoj-jagnenok-10-kg,ягнёнок,"[""молодой""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Мясо и птица,оголовок мозговой косточки 1 шт.,60602,https://svoe-rodnoe.ru/category/govjadina/10872-4789-ogolovok-mozgovoj-kostochki-1-sht,оголовок,"[""мозговой"", ""косточка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,окорок молодого барашка 2 кг.,60835,https://svoe-rodnoe.ru/category/mutton/10872-138-okorok-molodogo-barashka-2-kg,окорка,"[""молодой"", ""барашек""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,окорок молодого козленка 2 кг.,60983,https://svoe-rodnoe.ru/category/kozljatina/10872-1424-okorok-molodogo-kozlenka-2-kg,окорка,"[""молодой"", ""козлёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,острые куриные крылышки 1 кг.,60730,https://svoe-rodnoe.ru/category/shashlyk/10872-232-ostrye-kurinye-krylyshki-1-kg,крылышко,"[""острый"", ""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,полбарашка 10 кг.,60838,https://svoe-rodnoe.ru/category/mutton/10872-136-polbarashka-10-kg,полбарашек,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"сальтисон 0,25 кг.",61010,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-376-sal-tison-0-25-kg,сальтисон,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,свиная голяшка для холодца 1 кг.,60879,https://svoe-rodnoe.ru/category/svinina/10872-394-svinaja-goljashka-dlja-holodca-1-kg,голяшка,"[""свиной"", ""холодец""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"свиная грудинка копченая 0,5 кг.",60870,https://svoe-rodnoe.ru/category/kopchenoe-i-vjalenoe-mjaso/10872-415-svinaja-grudinka-kopchenaja-0-5-kg,грудинка,"[""свиной"", ""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,свиная корейка 1 кг.,60864,https://svoe-rodnoe.ru/category/svinina/10872-99-svinaja-korejka-1-kg,корейка,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"свиная шейка 0,5 кг.",60860,https://svoe-rodnoe.ru/category/svinina/10872-104-svinaja-shejka-0-5-kg,шейк,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"свино-говяжий фарш 0,5 кг.",60751,https://svoe-rodnoe.ru/category/farsh/10872-121-svino-govjazhij-farsh-0-5-kg,свино,"[""говяжий"", ""фарш""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,свиной язык 1 кг.,60877,https://svoe-rodnoe.ru/category/subprodukty/10872-5295-svinoj-jazyk-1-kg,язык,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"сердечки молодых поросят 0,5 кг.",60874,https://svoe-rodnoe.ru/category/svinina/10872-4667-serdechki-molodyh-porosjat-0-5-kg,сердечко,"[""молодой"", ""поросёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"стейк оссобуко 0,3 кг.",60606,https://svoe-rodnoe.ru/category/govjadina/10872-4898-stejk-ossobuko-0-3-kg,стейк,"[""оссобукий""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Мясо и птица,"суповая курица 1,2 кг.",60895,https://svoe-rodnoe.ru/category/chicken/10872-130-supovaja-kurica-1-2-kg,курица,"[""суповой""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"топленое сало 0,25 кг.",60867,https://svoe-rodnoe.ru/category/salo/10872-370-toplenoe-salo-0-25-kg,сало,"[""топлёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"филе куриных грудок 0,5 кг.",60899,https://svoe-rodnoe.ru/category/chicken/10872-903-file-kurinyh-grudok-0-5-kg,филе,"[""куриный"", ""грудка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"холодец свино-говяжий 0,5 кг.",61014,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-5124-holodec-svino-govjazhij-0-5-kg,холодец,"[""свино"", ""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,цыпленок в маринаде 1 шт.,60903,https://svoe-rodnoe.ru/category/chicken/10872-5142-cyplenok-v-marinade-1-sht,цыплёнок,"[""маринад""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,шашлык из баранины 1 кг.,60742,https://svoe-rodnoe.ru/category/shashlyk/10872-149-shashlyk-iz-baraniny-1-kg,шашлык,"[""баранина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,шашлык из кролика 1 кг.,60741,https://svoe-rodnoe.ru/category/shashlyk/10872-233-shashlyk-iz-krolika-1-kg,шашлык,"[""кролик""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Экоферма ОГО-РОД,Бакалея,уксус из морошки 200 мл,170405,https://svoe-rodnoe.ru/category/grocery/10060-0000-uksus-iz-moroshki-200-ml,уксус,"[""морошка""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Экоферма ОГО-РОД,Бакалея,чабрец (тимьян) 50 гр,170411,https://svoe-rodnoe.ru/category/chai-i-travy/10060-000000-chabrec-tim-jan-50-gr,чабрец,"[""тимьян""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"баклажаны вкусные 0,5 л.",60626,https://svoe-rodnoe.ru/category/vegetables/10872-360-baklazhany-vkusnye-0-5-l,баклажан,"[""вкусный""]",0,0,0,0,0,0,1,1,1,0,0,0,0,10
Лукино,Овощи и фрукты,"баклажаны пикантные 0,5 л.",60644,https://svoe-rodnoe.ru/category/vegetables/10872-5256-baklazhany-pikantnye-0-5-l,баклажан,"[""пикантный""]",0,0,0,0,0,0,1,1,1,0,0,0,0,10
Лукино,Овощи и фрукты,белые грибы 1 кг.,60800,https://svoe-rodnoe.ru/category/vegetables/10872-3104-belye-griby-1-kg,гриб,[],0,0,0,0,0,0,0,1,1,1,0,0,0,10
Лукино,Овощи и фрукты,бронирование лука 5 кг.,60777,https://svoe-rodnoe.ru/category/vegetables/10872-4891-bronirovanie-luka-5-kg,бронирование,"[""лука""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,бронирование моркови 10 кг.,60776,https://svoe-rodnoe.ru/category/vegetables/10872-4670-bronirovanie-morkovi-10-kg,бронирование,"[""морковь""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,бронирование свеклы 10 кг.,60775,https://svoe-rodnoe.ru/category/vegetables/10872-4669-bronirovanie-svekly-10-kg,бронирование,"[""свекла""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,желтая слива 1 кг.,61135,https://svoe-rodnoe.ru/category/fruits/10872-5023-zheltaja-sliva-1-kg,слива,"[""жёлтый""]",0,0,0,0,0,0,0,1,1,0,0,0,0,11
Лукино,Овощи и фрукты,клубника 1 кг.,60958,https://svoe-rodnoe.ru/category/berries/10872-962-klubnika-1-kg,клубника,[],0,0,0,0,0,1,1,0,0,0,0,0,0,11
Лукино,Овощи и фрукты,кукуруза 1 шт.,60804,https://svoe-rodnoe.ru/category/vegetables/10872-4881-kukuruza-1-sht,кукуруза,[],0,0,0,0,0,0,0,1,1,0,0,0,0,11
Лукино,Овощи и фрукты,"лесная черника 0,5 л.",60960,https://svoe-rodnoe.ru/category/berries/10872-4870-lesnaja-chernika-0-5-l,черника,"[""лесной""]",0,0,0,0,0,0,1,1,0,0,0,0,0,11
Лукино,Овощи и фрукты,"лисички 0,5 кг.",60772,https://svoe-rodnoe.ru/category/vegetables/10872-5004-lisichki-0-5-kg,лисичка,[],0,0,0,0,0,0,1,1,1,0,0,0,1,10
Лукино,Овощи и фрукты,"малина 0,5 кг.",60953,https://svoe-rodnoe.ru/category/berries/10872-5090-malina-0-5-kg,малина,[],0,0,0,0,0,0,1,1,0,0,0,0,0,11
Лукино,Овощи и фрукты,"маринованные свинушки 0,5 л.",60660,https://svoe-rodnoe.ru/category/griby/10872-5010-marinovannye-svinushki-0-5-l,свинушка,"[""мариновать""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,морковь 1 кг.,60781,https://svoe-rodnoe.ru/category/vegetables/10872-486-morkov-1-kg,морковь,[],1,1,1,1,0,0,1,1,1,1,1,1,0,3
Лукино,Овощи и фрукты,патиссоны 1 кг.,60795,https://svoe-rodnoe.ru/category/vegetables/10872-5235-patissony-1-kg,патиссон,[],0,0,0,0,0,0,1,1,1,0,0,0,0,10
Лукино,Овощи и фрукты,перец разноцветный 1 кг.,60791,https://svoe-rodnoe.ru/category/vegetables/10872-4915-perec-raznocvetnyj-1-kg,перец,"[""разноцветный""]",0,0,0,0,0,0,0,1,1,1,0,0,0,10
Лукино,Овощи и фрукты,"пророщенные семена гороха 0,3 кг.",60769,https://svoe-rodnoe.ru/category/zelen/10872-5266-proroschennye-semena-goroha-0-3-kg,семя,"[""пророщённый"", ""горох""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,слива «чернослив» 1 кг.,61139,https://svoe-rodnoe.ru/category/fruits/10872-4900-sliva-chernosliv-1-kg,слива,"[""чернослив""]",0,0,0,0,0,0,0,1,1,0,0,0,0,11
Лукино,Овощи и фрукты,"тещин язык 0,5 л.",60627,https://svoe-rodnoe.ru/category/vegetables/10872-484-teschin-jazyk-0-5-l,язык,"[""тёщин""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Овощи и фрукты,"тыквенная икра 0,5 л.",60634,https://svoe-rodnoe.ru/category/vegetables/10872-354-tykvennaja-ikra-0-5-l,икра,"[""тыквенный""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Овощи и фрукты,"щавель 0,1 кг.",60761,https://svoe-rodnoe.ru/category/zelen/10872-4829-schavel-0-1-kg,щавель,[],0,0,0,0,1,1,0,0,0,0,0,0,0,11
Лукино,Рыба и морепродукты,амур 2 кг.,60523,https://svoe-rodnoe.ru/category/ryba/10872-5208-amur-2-kg,амур,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Рыба и морепродукты,карась 1 кг.,60526,https://svoe-rodnoe.ru/category/ryba/10872-5200-karas-1-kg,карась,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Рыба и морепродукты,стейк из толстолобика 1 кг.,60528,https://svoe-rodnoe.ru/category/ryba/10872-5253-stejk-iz-tolstolobika-1-kg,стейк,"[""толстолобик""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Бакалея,"домашний майонез 0,25 л.",60665,https://svoe-rodnoe.ru/category/butter-sauces/10872-93-domashnij-majonez-0-25-l,майонез,"[""домашний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Бакалея,запеченные баклажаны 2 шт.,60974,https://svoe-rodnoe.ru/category/zakuski-salaty-i-supy/10872-5308-zapechennye-baklazhany-2-sht,баклажан,"[""запечь""]",0,0,0,0,0,0,1,1,1,0,0,0,0,10
Лукино,Бакалея,куриный бульон 1 л.,60884,https://svoe-rodnoe.ru/category/supy-i-bul-ony/10872-375-kurinyj-bul-on-1-l,бульон,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Бакалея,"мятная малина 0,1 кг.",61166,https://svoe-rodnoe.ru/category/chai-i-travy/10872-249-mjatnaja-malina-0-1-kg,малина,"[""мятный""]",0,0,0,0,0,0,1,1,0,0,0,0,0,11
Лукино,Бакалея,свиной бульон 1 л.,60891,https://svoe-rodnoe.ru/category/supy-i-bul-ony/10872-371-svinoj-bul-on-1-l,бульон,"[""свиной""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Бакалея,"творожная запеканка 0,5 кг.",60577,https://svoe-rodnoe.ru/category/dishes/10872-96-tvorozhnaja-zapekanka-0-5-kg,запеканка,"[""творожный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Бакалея,"телячья тушенка 0,5 л.",60651,https://svoe-rodnoe.ru/category/stew/10872-1595-teljach-ja-tushenka-0-5-l,тушёнка,"[""телячий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Бакалея,"хренодер 0,25 л.",60664,https://svoe-rodnoe.ru/category/butter-sauces/10872-2459-hrenoder-0-25-l,хренодер,[],1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Заморозка,дрожжевое тесто 1 кг.,61125,https://svoe-rodnoe.ru/category/polufabrikaty-mjasnye/10872-244-drozhzhevoe-testo-1-kg,тесто,"[""дрожжевой""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"бараньи сердечки 0,5 кг.",60834,https://svoe-rodnoe.ru/category/mutton/10872-1858-baran-i-serdechki-0-5-kg,сердечко,"[""бараний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,баранья обрезь 1 кг.,60845,https://svoe-rodnoe.ru/category/mutton/10872-5257-baran-ja-obrez-1-kg,обрезь,"[""бараний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,говяжий язык 1 кг.,60620,https://svoe-rodnoe.ru/category/govjadina/10872-4750-govjazhij-jazyk-1-kg,язык,"[""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,говяжье сердце 2 кг.,60593,https://svoe-rodnoe.ru/category/govjadina/10872-4749-govjazh-e-serdce-2-kg,сердце,"[""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,говяжьи щеки 1 кг.,60619,https://svoe-rodnoe.ru/category/govjadina/10872-5283-govjazh-i-scheki-1-kg,щека,"[""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"говяжья печень 0,5 кг.",60595,https://svoe-rodnoe.ru/category/govjadina/10872-142-govjazh-ja-pechen-0-5-kg,печень,"[""говяжий""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,домашние цыплята 1 шт.,60894,https://svoe-rodnoe.ru/category/chicken/10872-131-domashnie-cypljata-1-sht,цыплёнок,"[""домашний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"домашняя буженина 0,5 кг.",61017,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-110-domashnjaja-buzhenina-0-5-kg,буженина,"[""домашний""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,запеченная индюшка 6 кг.,60979,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-4751-zapechennaja-indjushka-6-kg,индюшка,"[""запечь""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,запеченный перепел 1 шт.,60976,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-187-zapechennyj-perepel-1-sht,перепел,"[""запечь""]",1,1,1,1,1,1,1,1,1,1,1,1,1,1
Лукино,Мясо и птица,запеченный поросенок 6 кг.,61003,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-163-zapechennyj-porosenok-6-kg,поросёнок,"[""запечь""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"копченое сало 0,5 кг.",60869,https://svoe-rodnoe.ru/category/svinina/10872-386-kopchenoe-salo-0-5-kg,сало,"[""копчёный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,корейка молодого козленка 1 кг.,60984,https://svoe-rodnoe.ru/category/kozljatina/10872-1426-korejka-molodogo-kozlenka-1-kg,корейка,"[""молодой"", ""козлёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,корейка ягненка 1 кг.,60831,https://svoe-rodnoe.ru/category/mutton/10872-140-korejka-jagnenka-1-kg,корейка,"[""ягнёнок""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"крученое сало с чесноком и перцем 0,2 кг.",60878,https://svoe-rodnoe.ru/category/svinina/10872-359-kruchenoe-salo-s-chesnokom-i-percem-0-2-kg,сало,"[""кручёный"", ""чеснок"", ""перец""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"куриная ветчина 0,25 кг.",61000,https://svoe-rodnoe.ru/category/mjasnye-delikatesy/10872-5309-kurinaja-vetchina-0-25-kg,ветчина,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,куриная голень 1 кг.,60896,https://svoe-rodnoe.ru/category/chicken/10872-900-kurinaja-golen-1-kg,голень,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,куриные лапки 1 кг.,60900,https://svoe-rodnoe.ru/category/chicken/10872-4782-kurinye-lapki-1-kg,лапка,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,куриный шашлык 1 кг.,60734,https://svoe-rodnoe.ru/category/shashlyk/10872-107-kurinyj-shashlyk-1-kg,шашлык,"[""куриный""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"курица в маринаде 1,5 кг.",60909,https://svoe-rodnoe.ru/category/chicken/10872-5144-kurica-v-marinade-1-5-kg,курица,"[""маринад""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
Лукино,Мясо и птица,"малый стейк из баранины 0,2 кг.",60830,https://svoe-rodnoe.ru/category/mutton/10872-4858-malyj-stejk-iz-baraniny-0-2-kg,малый,"[""стейк"", ""баранина""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
ШААКЕН ДОРФ,Бакалея,"какао-порошок натуральный, крафт-пакет, 100 гр",175680,https://svoe-rodnoe.ru/category/kofe-i-kakao/10127-111-kakao-poroshok-natural-nyj-kraft-paket-100-gr,какао,"[""порошок"", ""натуральный"", ""крафт"", ""пакет""]",1,1,1,1,1,1,1,1,1,1,1,1,0,1
